id,actionId,solicitanteId,tipoSolicitante,justificativa,camposAjustar,status,justificativaAdmin,createdAt,evaluatedAt,evaluatedBy,dadosAntesAjuste,dadosAposAjuste,approvedByLeaderAt,approvedByLeaderId
390005,900527,1290043,colaborador,"Gostaria de alterar o prazo de 30/03/2026 para 29/04/2026, considerando que essa é uma ação que requer um maior prazo para aplicação, visando a obtenção de resultados a serem apresentados.","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-02-19 20:28:28,2026-02-23 14:56:19,1,"{""titulo"":""Avaliação de Impacto das Ações nos Municípios"",""descricao"":""Detalhes da ação (Descrição da Ação)\nO que fazer: Acompanhar e avaliar o impacto das ações desenvolvidas nos municípios, visando mensurar resultados, identificar melhorias e fortalecer o planejamento institucional. \n\nComo fazer: Criar um formulário padrão de avaliação, aplicar o instrumento em pelo menos três municípios onde as ações foram implementadas, analisar as respostas coletadas, sistematizar os dados em planilha, gerar gráficos e insights e elaborar relatório analítico com achados, oportunidades de melhoria e sugestões de boas práticas. \n\nOnde fazer: Municípios onde as ações foram executadas, utilizando ferramentas como Google Forms, Microsoft Forms ou SurveyMonkey para coleta de dados, além de Excel ou Google Sheets para análise, com apoio de referências e cursos disponíveis no Portal Sebrae, Udemy, Unieducar e modelos internos. \n\nComo comprovar: Formulário padrão elaborado, registros das avaliações realizadas em pelo menos três municípios, como prints, respostas consolidadas ou relatórios, e relatório analítico contendo resultados, evidências e recomendações.\n\n\n"",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Atendimento e Relacionamento com o Cliente""}",,,
420001,900541,1290107,colaborador,"Gostaria de solicitar a substituição do curso ""Gestão da Inovação no Setor Público"" por um treinamento mais alinhado à minha rotina. Embora nossa realidade no terceiro setor envolva algumas práticas de gestão pública, um curso focado integralmente nisso não se aplica muito ao meu dia a dia. Como atuo diretamente na infraestrutura de TI, minhas demandas são estritamente técnicas. Acaba que o conteúdo dessa capacitação não traria um impacto prático nas minhas entregas e no ambiente que gerencio. Podemos verificar a viabilidade de uma troca por algo voltado para a área de tecnologia?","{""camposSelecionados"":[""Título"",""Descrição"",""Prazo"",""Macro Competência""]}",reprovada,<p>Solicitado por e-mail para desconsiderar.</p>,2026-02-25 17:16:42,2026-03-12 20:21:25,1,"{""titulo"":""Visão Sistêmica com foco em Indicadores Estratégicos"",""descricao"":""- Qual a sugestão do que se deve fazer: Curso “Gestão da Inovação no Setor Público” – ENAP (Ação 1). - Por que fazer: Porque oferece base prática e teórica para estimular inovação no setor público, alinhada ao interesse por soluções criativas aplicáveis à UTIC. - Como se deve fazer: Acessar Escola Virtual.Gov; inscrever-se e concluir curso; registrar ideias com potencial de aplicação na UTIC. - Onde se pode fazer (quais as sugestões): Plataforma ENAP (Escola Virtual.Gov). - Como comprovar que fez: Certificado + relatório com 3 ideias aplicáveis à UTIC, validadas com gestor."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Estratégia, Visão Sistêmica e Indicadores""}",,,
450001,900580,1290110,colaborador,"Prezado(a),

Após realizar as devidas verificações nas plataformas indicadas UC Sebrae, Fundação Bradesco e Conquer constatei que o curso de Inteligência Emocional não se encontra disponível em nenhuma delas.
Diante disso, solicito, por gentileza, a retirada do referido curso do meu PDI ou, alternativamente, a substituição por outro que possua objetivos e competências equivalentes.

Obrigado.","{""camposSelecionados"":[""Título"",""Descrição"",""Prazo"",""Macro Competência""]}",aprovada,,2026-02-26 18:25:51,2026-02-26 18:50:57,1,"{""titulo"":""Inteligência Emocional e Autoconhecimento"",""descricao"":""Sugestão de desenvolvimento da Competência: Curso de Inteligência Emocional (Inteligência Emocional).Por que fazer: Para ampliar autoconsciência, autorregulação e empatia no ambiente organizacional.Como fazer: Realizar curso, anotar conceitos principais, aplicar pelo menos duas técnicas no dia a dia e refletir sobre impactos.Onde fazer: Universidade Sebrae Play, Escola Conquer ou Fundação Bradesco.Como comprovar: Certificado + relato reflexivo validado pela liderança."",""prazo"":""2026-04-16T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inteligência Emocional e Autoconhecimento""}",,,
480001,900480,1320012,colaborador,"Solicito alteração do curso sugerido, uma vez que entrei de licença maternidade no dia 17/08/2025, retornando apenas em 18/02/2026, e o curso indicado não está disponível na UC Sebrae.

Entretanto eu havia realizado em julho de 2025 o curso Vínculos e Fidelização do Cliente na UC Sebrae e por isso solicito que este curso seja considerado nessa ação.","{""camposSelecionados"":[""Descrição""]}",aprovada,,2026-02-27 15:16:15,2026-03-03 14:24:11,1,"{""titulo"":""Atendimento e Relacionamento com o Cliente"",""descricao"":""- Qual a sugestÃ£o do que se deve fazer: Realizar o curso â€œFundamentos de CRM e Customer Successâ€. - Por que fazer: Para ampliar uso estratÃ©gico de ferramentas e fortalecer competÃªncias voltadas ao relacionamento com cliente (CRM/CS), apoiando desempenho na funÃ§Ã£o. - Como se deve fazer: Concluir o curso e registrar aprendizados aplicÃ¡veis Ã  rotina (conforme diretriz do PDI). - Onde se pode fazer (quais as sugestÃµes): Plataforma indicada para o curso â€œFundamentos de CRM e Customer Successâ€ (conforme disponibilizaÃ§Ã£o interna). - Como comprovar que fez: Certificado/declaraÃ§Ã£o de conclusÃ£o do curso e/ou registro no PDI conforme padrÃ£o interno."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Atendimento e Relacionamento com o Cliente""}",,,
480002,900517,1320012,colaborador,"Solicito alteração do curso indicado, uma vez que sai de licença maternidade em agosto de 2025 e ao retornar em 2026, o referido curso não está disponível para realização na UC Sebrae.
Todavia, eu já havia realizado, em 2025, na plataforma o curso Experiência do cliente - customer experience e solicito que este seja considerado como meta desta ação.","{""camposSelecionados"":[""Descrição""]}",aprovada,,2026-02-27 15:18:24,2026-03-03 14:23:23,1,"{""titulo"":""Atendimento e Relacionamento com o Cliente"",""descricao"":""- Qual a sugestão do que se deve fazer: Realizar o curso “Fundamentos de CRM e Customer Success”. - Por que fazer: Para ampliar uso estratégico de ferramentas e fortalecer competências voltadas ao relacionamento com cliente (CRM/CS), apoiando desempenho na função. - Como se deve fazer: Concluir o curso e registrar aprendizados aplicáveis à rotina (conforme diretriz do PDI). - Onde se pode fazer (quais as sugestões): Plataforma indicada para o curso “Fundamentos de CRM e Customer Success” (conforme disponibilização interna). - Como comprovar que fez: Certificado/declaração de conclusão do curso e/ou registro no PDI conforme padrão interno."",""prazo"":""2026-04-30T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Atendimento e Relacionamento com o Cliente""}",,,
540001,1410002,1260005,colaborador,"Atualmente, consta em meu PDI a solicitação para realização de um MBA, com foco no fortalecimento das minhas competências em liderança, gestão estratégica, inteligência emocional, inovação e foco em resultados.

Para o ano de 2026, pretendo ingressar na Pós Executivo em Liderança – modalidade presencial, ofertada pelo IPOG, por entender que a matriz curricular está diretamente alinhada às competências exigidas no meu papel atual e aos desafios estratégicos da instituição.

A formação contempla conteúdos essenciais como liderança contemporânea, gestão de equipes multigeracionais, cultura e clima organizacional, inteligência emocional, análise financeira, gestão estratégica, produtividade, execução e aplicação prática de Inteligência Artificial na liderança e nos processos organizacionais, o que contribui diretamente para uma atuação mais estratégica, inovadora e orientada a resultados.

📘 Início final de março 2026

Dessa forma, a pós-graduação se apresenta como uma alternativa consistente e estratégica ao MBA inicialmente previsto no PDI, mantendo o mesmo nível de profundidade e entregando aplicabilidade direta no desempenho profissional, com foco em liderança, inovação e resultados sustentáveis.","{""camposSelecionados"":[""Descrição"",""Prazo""]}",aprovada,,2026-03-01 23:37:16,2026-03-03 14:15:17,1,"{""titulo"":""Ingressar em MBA em Gestão de Pessoas"",""descricao"":""Realizar um MBA ou formação complementar na área de gestão de pessoas e projetos.\n\n OBJETIVO: \n Ampliar os conhecimentos e competências para atuar de forma mais estratégica com equipes e iniciativas institucionais, fortalecendo a liderança e a capacidade de entrega em projetos organizacionais.\n\n JUSTIFICATIVA: \n Millena, você manifestou o desejo de realizar um MBA, e essa formação trará benefícios relevantes para sua atuação com pessoas e projetos institucionais.\n\n COMO REALIZAR A AÇÃO: \n Participar de cursos online ou presenciais voltados para gestão de pessoas, liderança, comunicação e projetos. Além disso, aplicar os aprendizados no dia a dia profissional e refletir sobre os impactos gerados na prática.\n\n FERRAMENTAS QUE PODEM SER UTILIZADAS: \n Cursos online (vídeo aulas, plataformas EAD)\n Artigos e livros especializados\n Grupos de estudo e fóruns de discussão\n Ferramentas de autogestão e planejamento de projetos\n\n Ações complementares - Opcionais: \n Realizar um curso sobre liderança situacional e aplicar os conceitos em uma reunião de equipe.\n Ler um livro sobre comunicação não violenta e testar a abordagem em feedbacks.\n Participar de uma formação sobre gestão de projetos e elaborar um plano de ação para seu setor.\n\n COMO COMPROVAR: \n Apresentação de certificado de conclusão de curso\n Relatório ou relato de aplicação prática dos conhecimentos adquiridos\n Registro de participação em eventos (presença, prints, prints de certificados ou declaração do organizador)."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Liderança e Gestão de Pessoas""}",,,
570002,900495,1290068,colaborador,Gostaria que alterasse para Técnica.,"{""camposSelecionados"":[""Macro Competência""]}",aprovada,,2026-03-02 12:26:50,2026-03-02 21:41:31,1,"{""titulo"":""Capacitação no Uso do Sistema Diligent One para Auditoria"",""descricao"":""Detalhes da ação (Descrição da Ação)\nO que fazer: Desenvolver competências em planejamento, foco e resultados por meio da capacitação no uso do sistema Diligent One aplicado à gestão institucional de auditorias. \n\nComo fazer: Participar da capacitação institucional no sistema Diligent One, explorar os módulos de planejamento, registro de achados e follow-up, realizar simulações completas de auditoria e elaborar um guia de uso personalizado; alternativamente, realizar estudo dirigido com base em relatórios técnicos de auditorias anteriores, analisando práticas adotadas e elaborando documento comparativo com sugestões de melhoria. \n\nOnde fazer: Capacitação interna promovida pelo Sebrae ou treinamento realizado com o fornecedor Diligent. \n\nComo comprovar: Certificado de participação acompanhado de relato técnico com evidências de uso prático do sistema; quando utilizada a alternativa de estudo dirigido, entrega do relatório comparativo contendo reflexões e sugestões de melhoria.\n"",""prazo"":""2026-03-26T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Planejamento, Foco e Resultados""}",,,
600001,900343,1290042,colaborador,<p>Solicito alteração de prazo em razão da carga horária para a realização do curso.</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-04 14:20:54,2026-03-12 20:44:26,1,"{""titulo"":""Comunicação Assertiva"",""descricao"":""- Qual a sugestão do que se deve fazer: Realizar o curso “Oratória: como falar em público” – Universidade Sebrae (ação principal). - Por que fazer: Para desenvolver clareza, firmeza e domínio da fala; perfil DISC sugere diplomacia, mas possível dificuldade de posicionamento assertivo; curso fortalece posicionamento técnico e segurança ao falar em público. - Como se deve fazer: Acessar UC Sebrae; concluir curso; após formação, gravar dois vídeos curtos simulando falas de alinhamento técnico ou institucional. - Onde se pode fazer (quais as sugestões): Plataforma UC Sebrae (https://uc.sebrae.com.br). - Como comprovar que fez: Certificado do curso + dois vídeos gravados + relatório com autoavaliação e validação da liderança."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inteligência Emocional e Autoconhecimento""}",,,
660001,900329,1290052,colaborador,<p>Alterar a data da realização para 30/04/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-10 15:25:42,2026-03-12 20:37:59,1,"{""titulo"":""Comunicação Essencial"",""descricao"":""- Qual a sugestão do que se deve fazer: Leitura e aplicação prática do livro “Comunicação Não-Violenta” – Marshall Rosenberg (Opção 1). - Por que fazer: Para fortalecer comunicação interpessoal em ambiente dinâmico, promovendo relações mais empáticas, colaborativas e assertivas com parceiros, equipes e lideranças. - Como se deve fazer: Ler o livro; identificar princípios (observar sem julgar, sentimentos, necessidades, pedidos claros); escolher uma situação profissional; aplicar princípios e registrar situação, sentimentos, necessidades e pedido; refletir e anotar aprendizados/ajustes. - Onde se pode fazer (quais as sugestões): Biblioteca Sebrae TO (físico/PDF institucional) + aplicação em situação real do trabalho. - Como comprovar que fez: Relatório com resumo dos princípios aplicados, descrição da situação, análise dos resultados e reflexão do processo."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
660002,900331,1290052,colaborador,<p>Alterar a data da realização para 30/05/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-10 15:26:45,2026-03-12 20:37:47,1,"{""titulo"":""Gestão de Tempo"",""descricao"":""- Qual a sugestão do que se deve fazer: Aplicação de técnicas de gestão do tempo com base em livro técnico (Ação 1). - Por que fazer: Para aprimorar organização diária e definição de prioridades, melhorando produtividade e reduzindo sobrecarga. - Como se deve fazer: Ler “Gestão do Tempo: Como aumentar a produtividade e reduzir o estresse”; identificar técnicas (Eisenhower, Pomodoro, GTD); escolher 2 técnicas e aplicar por 2 semanas; registrar atividades, tempo e resultados; analisar dados e ajustar. - Onde se pode fazer (quais as sugestões): Biblioteca Sebrae TO (leitura) + ambiente de trabalho (aplicação). - Como comprovar que fez: Relatório com resumo das 2 técnicas, descrição das atividades, análise dos resultados e reflexões do processo."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Gestão do Tempo, Organização e Disciplina""}",,,
660003,900328,1290052,colaborador,<p>Alterar da data da realização para 30/06/2026</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-10 15:27:30,2026-03-12 20:37:37,1,"{""titulo"":""Comunicação Essencial"",""descricao"":""- Qual a sugestão do que se deve fazer: Praticar técnicas de comunicação assertiva com base em livro técnico (Ação 1). - Por que fazer: Para ampliar clareza na exposição de ideias e posicionamentos, favorecendo acordos produtivos e interações mais equilibradas, especialmente em reuniões com múltiplos interlocutores. - Como se deve fazer: Ler “Seja Assertivo!” (Vera Martins); focar capítulos de comunicação direta/escuta ativa/linguagem corporal; identificar 3 situações de insegurança; aplicar ao menos uma técnica em cada (ex.: “disco arranhado”, I-messages etc.); registrar antes/depois e resultados percebidos. - Onde se pode fazer (quais as sugestões): Biblioteca Sebrae TO (livro) + ambiente profissional (reuniões, alinhamentos, tratativas). - Como comprovar que fez: Documento com resumo das técnicas aplicadas + registro comparativo (antes/depois) de 3 situações reais com análise dos resultados."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Comunicação""}",,,
690001,900612,1290020,colaborador,"<p>Em virtude de não ter localizado o curso nos sites sugeridos, venho solicitar a alteração da entrega para: Leitura de conteúdos e realização de relatórios  de aplicação de conhecimento.</p>","{""camposSelecionados"":[""Descrição""]}",aprovada,,2026-03-10 18:59:26,2026-03-12 20:43:36,1,"{""titulo"":""Legislação, Normas e Conformidade Jurídica"",""descricao"":""Sugestão de desenvolvimento da Competência: Cursar Legislação para MPEs (Legislação e Direito Administrativo) – Longo prazo.\n\nPor que fazer: Para ampliar segurança técnica e conformidade na orientação a micro e pequenas empresas e na atuação com políticas públicas.\n\nComo fazer: Estudar leis e regulamentações relacionadas a MPEs (tributária, trabalhista e empresarial); priorizar casos práticos e anotações; assistir aulas com exemplos; resolver casos simulados; participar de fóruns/grupos para troca e fixação.\n\nOnde fazer: Curso do Instituto Legislativo Brasileiro (ILB) e leitura de apoio (Cartilha da Lei Geral – Portal Sebrae), ou alternativa equivalente alinhada à liderança/UGP.\n\nComo comprovar: Certificado do curso + relatório de aplicação das normas (com exemplos/casos analisados)."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""TÉCNICA - Legislação, Normas e Conformidade Jurídica""}",,,
750001,900359,1290050,colaborador,<p>Solicito alteração do prazo para 30 de junho.</p>,"{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-11 13:15:18,2026-03-12 20:38:59,1,"{""titulo"":""Inteligência Emocional e Autoconhecimento"",""descricao"":""Sugestão: Criar um Diário de Propósito com base na missão pessoal (Marca Pessoal e Carreira – Ação 1).Por que fazer: Para viver missão de forma consciente e alinhada aos valores, fortalecendo motivação e bem-estar profissional.Como fazer: Reservar 15 min toda segunda para responder perguntas sobre missão; repetir ciclo por 4 semanas; escrever reflexão final sobre impacto.Onde fazer: Caderno físico ou aplicativo de notas (OneNote, Notion, Google Keep).Como comprovar: 4 registros semanais + 1 reflexão final sobre aprendizados."",""prazo"":""2026-03-01T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inteligência Emocional e Autoconhecimento""}",,,
750002,900542,1290107,colaborador,"<p>O link informado redireciona para a página da loja do sebrae, não possibilitando a realização. E as vezes não redireciona, mas ao tentar ""comprar"" fala que não está disponível.</p><p></p><p><a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://sebrae.com.br/sites/PortalSebrae/cursosonline/seja-mestre-na-gestao-do-seu-tempo,91746ebcebcaf710VgnVCM100000d701210aRCRD""><span style=""color: oklch(0.235 0.015 65);"">https://sebrae.com.br/sites/PortalSebrae/cursosonline/seja-mestre-na-gestao-do-seu-tempo,91746ebcebcaf710VgnVCM100000d701210aRCRD</span></a></p>","{""camposSelecionados"":[""Descrição""]}",reprovada,<p>Solicitado por e-mail para desconsiderar.</p>,2026-03-11 14:21:52,2026-03-12 20:21:38,1,"{""titulo"":""Seja Mestre na Gestão do Seu Tempo aplicado à Rotina Técnica"",""descricao"":""Qual a sugestão do que se deve fazer:\nCurso Seja mestre na gestão do seu tempo – Portal Sebrae\nLink: https://sebrae.com.br/sites/PortalSebrae/cursosonline/seja-mestre-na-gestao-do-seu-tempo,91746ebcebcaf710VgnVCM100000d701210aRCRD\n\nPor que fazer:\nO curso apresenta técnicas práticas para priorização, organização e planejamento da rotina profissional. Contribui para reduzir urgências, melhorar o cumprimento de prazos e aumentar a previsibilidade das entregas. Também fortalece a disciplina pessoal e a clareza sobre o que é realmente prioritário no dia a dia técnico.\n\nComo se deve fazer:\n1 Acessar o link do curso no Portal Sebrae\n2 Realizar cadastro, se necessário\n3 Concluir todos os módulos e atividades\n4 Escolher pelo menos uma técnica aprendida no curso e aplicar na rotina, como matriz de priorização ou planejamento semanal estruturado\n5 Utilizar a técnica por pelo menos 15 dias consecutivos\n6 Registrar os impactos percebidos na organização, produtividade e cumprimento de prazos\n7 Compartilhar os aprendizados com a liderança\n\nOnde se pode fazer:\nPortal Sebrae – Cursos Online\n\nComo comprovar que fez:\nCertificado de conclusão do curso + relatório simples descrevendo a técnica aplicada, período de uso e resultados percebidos, validado pela liderança"",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Gestão do Tempo, Organização e Disciplina""}",,,
750003,900550,1320005,colaborador,"<p><a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.ev.org.br/cursos"">Alteração de data para 30/05</a></p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-11 14:28:45,2026-03-17 17:35:10,1,"{""titulo"":""Desenvolvimento da Tomada de Decisão Estratégica"",""descricao"":""Detalhes da ação (Descrição da Ação)\nO que fazer: Desenvolver competências em tomada de decisão estratégica por meio da realização de curso online e da análise prática de estudo de caso. \n\nComo fazer: Realizar o curso “Processo de Julgamento e Tomada de Decisão Responsáveis”, oferecido pela Fundação Bradesco, e em seguida analisar um estudo de caso apresentado no curso, aplicando os conceitos aprendidos para avaliar alternativas, riscos e decisões possíveis. \n\nOnde fazer: Plataforma da Fundação Bradesco, disponível em ev.org.br. \n\nComo comprovar: Certificado de conclusão do curso acompanhado de breve resumo contendo a análise realizada a partir do estudo de caso.\n\n"",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Tomada de Decisão e Julgamento Técnico""}",,,
750004,1920006,1320005,colaborador,<p>Ateração de data para 30/08</p>,"{""camposSelecionados"":[""Prazo""]}",reprovada,<p>Não é possível alterar/inserir ações com prazo de conclusão após 30/06</p>,2026-03-11 14:30:28,2026-03-12 20:44:07,1,"{""titulo"":""Mapeamento Ágil e Implementação de Quadro Kanban"",""descricao"":""<ul><li><p style=\""text-align: justify;\""><span><strong>Contexto:</strong> Para atender ao aprimoramento de médio prazo em gestão contratual e reduzir o impacto de processos burocráticos no dia a dia , esta ação une uma capacitação técnica com a aplicação prática da metodologia ágil Kanban, dando maior fluidez à fiscalização de entregas e pagamentos de empresas licitadas.</span></p><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""></p><p style=\""text-align: justify;\""><span><strong>Como fazer:</strong> </span></p></li><li><p style=\""text-align: justify;\""><span><strong>1.</strong> Concluir o curso \""Mapeamento de Processos de A a Z\"", disponível no Portal SEBRAE. </span></p></li><li><p style=\""text-align: justify;\""><span><strong>2.</strong> Após o curso, o Dorival deverá desenhar o fluxo atual de demandas da UMC, desde a aprovação do roteiro/arte até o pagamento da agência. </span></p></li><li><p style=\""text-align: justify;\""><span><strong>3.</strong> Implementar um quadro Kanban digital (utilizando ferramentas institucionais como Microsoft Planner ou Trello) para gerenciar o volume de demandas. Criar colunas claras (ex: Backlog, Com a Agência, Validação Interna, Em Pagamento, Concluído) e migrar os projetos ativos para este quadro.</span></p><p style=\""text-align: justify;\""></p></li><li><p style=\""text-align: justify;\""><strong>Onde fazer:</strong> Portal SEBRAE (curso) e ambiente de trabalho corporativo (configuração do Kanban).</p></li><li><p style=\""text-align: justify;\""><strong>Como comprovar:</strong> Apresentação do certificado de conclusão do curso e um relatório visual (prints da tela) comprovando a construção e o uso ativo do quadro Kanban com a equipe.</p></li></ul><p style=\""text-align: justify;\""></p>"",""prazo"":""2026-05-20T00:00:00.000Z"",""competencia"":""TÉCNICA - Gestão Administrativa e Processos de Apoio""}",,,
750005,900544,1290107,colaborador,"<p>O link informado redireciona para a página da loja do sebrae, não possibilitando a realização. E as vezes não redireciona, mas ao tentar ""comprar"" fala que não está disponível.</p><p></p><p><a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://sebrae.com.br/sites/PortalSebrae/cursosonline/lgpd-para-gestao-publica,61a37a2454ed7810VgnVCM1000001b00320aRCRD"">https://sebrae.com.br/sites/PortalSebrae/cursosonline/lgpd-para-gestao-publica,61a37a2454ed7810VgnVCM1000001b00320aRCRD</a></p>","{""camposSelecionados"":[""Descrição""]}",reprovada,<p>Solicitado por e-mail para desconsiderar.</p>,2026-03-11 14:30:42,2026-03-12 20:21:48,1,"{""titulo"":""LGPD para Gestão Pública aplicada a Compras, Facilities e Gestão Contratual"",""descricao"":""Qual a sugestão do que se deve fazer:\nCurso LGPD para Gestão Pública – Portal Sebrae\n\nPor que fazer:\nA área atua com contratos, fornecedores, sistemas e informações que envolvem dados pessoais, inclusive dados sensíveis. A formação em LGPD aplicada à gestão pública é essencial para garantir conformidade legal, reduzir riscos e assegurar segurança jurídica nas rotinas da UTIC. Também fortalece a tomada de decisão responsável e a proteção institucional.\n\nComo se deve fazer:\n1 Acessar o link do curso no Portal Sebrae\n2 Realizar cadastro, se necessário\n3 Concluir todos os módulos e atividades\n4 Registrar pelo menos 5 pontos críticos que impactam a rotina de Compras, Facilities e Gestão Contratual, como cláusulas contratuais, compartilhamento de dados com fornecedores, armazenamento, descarte de documentos e controle de acessos\n5 Elaborar um plano simples de atenção aos riscos identificados, descrevendo vulnerabilidades, possíveis impactos e medidas preventivas aplicáveis à UTIC\n6 Compartilhar o plano com a liderança para validação\n\nOnde se pode fazer:\nPortal Sebrae – Cursos Online\nLink: https://sebrae.com.br/sites/PortalSebrae/cursosonline/lgpd-para-gestao-publica,61a37a2454ed7810VgnVCM1000001b00320aRCRD\n\nComo comprovar que fez:\nCertificado de conclusão do curso + documento com o plano de atenção aos riscos validado pelo gestor"",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""TÉCNICA - Compras, Licitações, Facilities e Gestão Contratual""}",,,
810001,900436,1290102,colaborador,<p>não consegui encontrar os cases para análise na indicação sugerida.  </p>,"{""camposSelecionados"":[""Título"",""Descrição"",""Prazo"",""Macro Competência""]}",aprovada,,2026-03-13 14:00:35,2026-03-23 15:07:40,1,"{""titulo"":""Atitude Inovadora com visão de futuro"",""descricao"":""Sugestão de desenvolvimento da Competência: Estudo orientado com benchmark de práticas inovadoras aplicadas ao serviço público (Visão Estratégica e Inovação). Por que fazer: Para ampliar repertório e incorporar ideias inovadoras de forma sistemática, adaptando boas práticas ao contexto institucional. Como fazer: Acessar o GOVLAB; selecionar 2 estudos de caso e ler os relatos; identificar objetivo, solução, resultados e adaptação possível ao Sebrae; elaborar documento de até 1 página com insights e aplicações; conversar com gestor/colega; escolher uma sugestão e aplicar em pequena escala (ex.: processo, comunicação interna, reunião). Onde fazer: Plataforma GOVLAB e ambiente de trabalho. Como comprovar: Documento com benchmarks e insights + relato informal (escrito ou verbal) de colega/gestor sobre aplicabilidade."",""prazo"":""2026-05-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Inovação, Criatividade e Visão de Futuro""}",,,
810003,900621,1290104,colaborador,"<p>Gostaria de sugerir a alteração de data, visto que a unidade responsável pela emissão do diploma, está com algumas dificuldades. Para que eu não fique prejudicada com atrasos, peço gentilmente que a data seja alterada para 30/04/2026. </p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-13 14:16:46,2026-03-16 16:33:18,1,"{""titulo"":""Liderança e Gestão de Pessoas"",""descricao"":""Sugestão de desenvolvimento da Competência: Conexão Liderança (Liderança Colaborativa e Articulação Institucional).Por que fazer: Para desenvolver competências comportamentais de liderança nas esferas “eu comigo”, “eu com o outro” e “eu com o meio”, fortalecendo colaboração e articulação.Como fazer: Participar da solução presencial (24h), acompanhando atividades propostas; registrar 3 aprendizados principais e 2 aplicações práticas no trabalho após o curso.Onde fazer: Formação presencial Conexão Liderança (Sebrae).Como comprovar: Evidência de participação/certificado + relato dos aprendizados + descrição das aplicações no trabalho."",""prazo"":""2026-03-31T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Liderança e Gestão de Pessoas""}",,,
840001,1260007,1410010,colaborador,"<p>Devido a grande demanda de execução dos eventos e treinamentos nos primeiros meses do ano, gostaria de solicitar uma postergação no prazo de conclusão das atividades.</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-13 17:32:53,2026-03-16 16:33:32,1,"{""titulo"":""Ler o Livro \""A Tríade do Tempo\"" e Criar Plano de Micro-hábitos"",""descricao"":""Leia pelo menos os 4 primeiros capítulos do livro com foco especial nos capítulos sobre tempo produtivo, tempo circunstancial e tempo desperdiçado. Crie um plano com pequenos ajustes (micro-hábitos) para sua rotina, como \""responder e-mails em bloco\"" ou \""revisar metas às segundas-feiras\"". Classifique os hábitos em três colunas: o que parar, o que continuar e o que começar a fazer.\n\nOnde fazer: Livro disponível na Biblioteca SEBRAE.\n\nO que entregar: Quadro \""Pare/Continue/Comece\"" + resenha de 1 página sobre aprendizados.\n\n"",""prazo"":""2026-02-25T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Desenvolvimento Integração (Onboarding)""}",,,
840002,1260010,1410010,colaborador,"<p>Devido a grande demanda de execução dos eventos e treinamentos nos primeiros meses do ano, gostaria de solicitar uma postergação no prazo de conclusão das atividades.</p>","{""camposSelecionados"":[""Prazo""]}",aprovada,,2026-03-13 17:33:06,2026-03-16 16:33:51,1,"{""titulo"":""Concluir o curso \""Técnicas para Negociações Eficazes\"""",""descricao"":""Acesse a Universidade Sebrae e realize o curso completo. Durante o curso, anote as técnicas que considerar mais úteis para o seu contexto. Ao final, monte um pequeno \""guia pessoal\"" com as estratégias que pretende colocar em prática.\n\nO que entregar: Certificado de conclusão + guia de técnicas aplicáveis.\n\n"",""prazo"":""2026-02-28T00:00:00.000Z"",""competencia"":""COMPORTAMENTAL - Desenvolvimento Integração (Onboarding)""}",,,
